Total Pay,Status
83325.0,FT
72541.0,FT
82872.0,FT
71121.0,FT
,FT
,FT
74943.0,FT
74447.0,PT
75687.0,FT
,FT
,FT
,FT
,FT
77666.0,FT
81830.0,PT
,FT
,FT
76039.0,FT
72360.0,FT
81398.0,FT
,PT
77548.0,FT
79433.0,FT
,FT
72308.0,FT
75318.0,FT
,FT
76160.0,FT
,FT
64656.0,FT
71312.0,FT
,FT
72683.0,FT
82445.0,PT
,FT
72586.0,FT
,FT
,FT
78138.0,PT
82553.0,FT
73416.0,FT
75644.0,FT
81575.0,FT
73337.0,FT
80917.0,FT
,FT
76759.0,FT
77956.0,FT
,FT
65531.0,FT
75385.0,FT
84102.0,FT
,FT
,FT
81177.0,FT
,FT
,FT
,FT
75475.0,FT
75102.0,PT
74834.0,FT
73970.0,FT
81665.0,FT
75575.0,FT
70540.0,FT
80158.0,FT
87139.0,FT
79643.0,FT
,FT
,FT
,FT
,FT
69839.0,FT
,FT
,FT
70644.0,FT
,FT
,FT
86984.0,FT
73685.0,FT
,FT
75533.0,FT
79879.0,PT
78745.0,FT
,FT
,FT
,FT
75885.0,FT
82423.0,FT
,FT
71834.0,FT
69719.0,FT
76420.0,FT
74336.0,FT
72184.0,FT
77767.0,FT
82434.0,FT
69932.0,FT
70167.0,FT
,FT
,FT
73325.0,PT
71611.0,FT
82302.0,FT
76667.0,FT
79476.0,FT
76114.0,FT
71544.0,FT
,FT
79707.0,FT
76249.0,FT
75614.0,FT
,FT
76930.0,FT
,FT
,FT
85177.0,FT
,FT
,FT
80168.0,FT
81059.0,PT
71412.0,FT
,FT
71771.0,FT
81511.0,FT
74187.0,FT
80048.0,FT
74806.0,FT
,FT
74830.0,FT
71380.0,FT
,FT
73139.0,FT
79429.0,FT
86398.0,FT
,FT
78012.0,FT
,FT
76670.0,FT
77094.0,FT
,FT
79730.0,FT
73391.0,PT
78558.0,PT
80338.0,FT
71681.0,FT
,FT
77407.0,PT
75758.0,PT
79099.0,FT
77498.0,FT
76895.0,PT
73243.0,FT
74245.0,FT
,FT
74932.0,FT
71240.0,FT
67420.0,PT
,FT
78376.0,FT
71137.0,FT
80498.0,FT
,FT
,FT
69108.0,FT
,FT
79801.0,FT
75173.0,FT
72850.0,FT
,FT
76345.0,FT
,FT
79183.0,FT
77844.0,FT
73814.0,FT
80384.0,FT
64179.0,PT
79435.0,FT
68487.0,FT
,FT
85967.0,FT
81444.0,FT
77060.0,FT
69469.0,PT
,FT
75975.0,FT
71316.0,FT
78288.0,FT
,FT
80568.0,FT
73461.0,FT
73114.0,FT
81469.0,FT
,FT
79232.0,FT
,FT
,FT
80429.0,FT
61436.0,PT
,FT
,FT
68134.0,PT
70734.0,FT
,FT
78988.0,FT
,FT
,FT
70245.0,FT
85722.0,FT
70652.0,FT
,FT
,FT
67758.0,PT
81366.0,FT
69146.0,FT
74886.0,FT
,FT
,FT
74057.0,PT
80895.0,FT
,FT
73774.0,FT
,FT
,FT
75585.0,FT
,FT
74765.0,FT
,FT
79796.0,FT
,FT
75959.0,FT
80099.0,FT
,FT
,FT
83295.0,FT
78739.0,FT
,FT
,FT
75747.0,FT
70419.0,FT
,FT
,FT
79959.0,FT
68610.0,PT
70486.0,FT
,FT
68764.0,FT
,FT
,FT
73821.0,PT
,FT
,FT
,FT
80259.0,FT
70631.0,FT
69178.0,FT
76603.0,FT
77241.0,FT
,FT
74996.0,FT
73382.0,FT
71727.0,FT
68235.0,FT
70240.0,FT
70387.0,FT
70347.0,FT
72279.0,FT
,FT
,FT
72441.0,FT
,FT
73141.0,FT
,FT
,PT
70135.0,FT
72873.0,FT
80293.0,FT
72183.0,FT
,FT
85094.0,PT
71501.0,FT
73568.0,FT
,FT
79442.0,FT
85007.0,FT
77930.0,FT
75486.0,FT
78713.0,FT
68728.0,FT
78550.0,FT
80772.0,FT
,FT
67769.0,FT
,FT
69903.0,FT
71439.0,FT
,FT
75342.0,FT
74773.0,FT
,FT
68507.0,FT
,FT
73613.0,FT
67833.0,FT
69825.0,FT
78248.0,FT
66904.0,FT
,FT
,FT
80543.0,FT
,FT
,FT
,FT
73061.0,FT
,FT
79045.0,FT
75050.0,FT
,FT
69544.0,FT
72458.0,FT
82521.0,FT
67699.0,FT
,FT
73001.0,PT
80319.0,FT
72691.0,FT
,FT
72783.0,PT
,FT
73789.0,FT
,FT
,FT
78910.0,PT
71273.0,FT
,FT
,FT
,FT
82547.0,PT
70004.0,PT
74857.0,FT
75640.0,FT
71739.0,FT
,FT
65047.0,FT
72750.0,PT
78129.0,FT
,FT
73060.0,FT
,FT
78389.0,FT
73526.0,FT
,FT
80130.0,FT
,FT
69182.0,FT
69459.0,FT
,FT
80215.0,FT
71061.0,PT
72168.0,FT
72449.0,FT
79370.0,FT
,FT
73473.0,FT
74876.0,FT
,FT
78085.0,FT
74895.0,FT
70540.0,FT
72344.0,FT
,FT
67454.0,PT
,FT
,FT
67830.0,FT
,FT
71993.0,FT
,FT
74305.0,FT
69237.0,FT
,FT
69209.0,FT
69685.0,FT
77847.0,FT
69180.0,FT
67177.0,FT
,FT
79221.0,FT
66970.0,PT
,FT
70158.0,FT
,FT
71794.0,FT
,FT
,FT
68025.0,FT
71142.0,FT
73202.0,FT
,FT
69028.0,FT
67017.0,FT
70088.0,FT
,FT
,FT
68984.0,FT
78721.0,FT
,FT
,FT
,FT
,FT
,FT
,FT
72493.0,FT
78467.0,FT
77875.0,FT
77463.0,PT
77445.0,FT
70872.0,FT
83802.0,PT
,FT
,FT
,FT
79231.0,FT
72132.0,FT
,FT
,FT
71869.0,FT
68868.0,FT
,FT
67865.0,FT
70819.0,FT
73583.0,FT
,FT
68763.0,FT
,FT
71672.0,FT
,FT
77599.0,FT
72922.0,FT
,FT
,FT
70202.0,FT
79432.0,FT
73705.0,PT
,FT
74174.0,FT
,FT
74706.0,FT
76779.0,FT
78085.0,FT
,FT
70575.0,PT
71236.0,PT
68456.0,FT
,FT
,FT
,FT
70510.0,PT
74745.0,FT
73134.0,FT
,FT
,FT
,FT
76224.0,PT
,FT
77461.0,FT
71654.0,PT
78146.0,FT
,FT
,FT
,FT
65530.0,FT
72277.0,FT
,FT
,FT
83309.0,FT
,FT
,FT
69695.0,FT
72440.0,FT
69810.0,FT
,FT
,FT
78317.0,FT
,FT
,FT
,FT
,FT
72432.0,FT
,FT
,FT
67735.0,FT
66949.0,FT
,FT
78298.0,FT
71106.0,FT
71763.0,PT
72362.0,FT
,FT
,FT
,FT
76484.0,FT
76973.0,PT
,FT
,FT
59781.0,PT
,FT
71180.0,FT
70806.0,FT
68645.0,FT
,FT
,FT
66117.0,FT
,FT
82951.0,FT
76831.0,PT
74256.0,FT
,FT
,FT
75976.0,FT
64855.0,FT
72796.0,FT
,FT
68049.0,FT
71297.0,FT
78313.0,FT
72057.0,FT
,FT
76498.0,FT
70554.0,FT
74700.0,FT
70164.0,FT
80025.0,PT
69192.0,FT
,FT
71735.0,FT
,FT
68064.0,FT
71805.0,FT
72004.0,FT
,FT
71941.0,FT
72512.0,FT
73649.0,FT
,FT
,FT
76662.0,PT
74108.0,PT
,FT
67796.0,FT
73078.0,FT
67066.0,FT
75879.0,FT
66306.0,FT
70830.0,PT
68729.0,FT
,FT
78515.0,FT
69079.0,FT
,PT
,FT
72702.0,FT
,FT
,FT
71256.0,PT
,FT
,FT
,FT
79347.0,FT
76493.0,FT
,FT
64892.0,FT
76079.0,PT
,FT
,FT
,FT
,FT
72597.0,FT
73380.0,PT
76363.0,FT
,FT
,FT
,FT
70846.0,FT
76340.0,FT
71516.0,FT
67522.0,FT
82367.0,FT
,FT
70632.0,FT
,FT
,FT
72720.0,FT
76061.0,FT
,FT
,FT
77373.0,FT
,FT
60285.0,FT
63773.0,FT
76215.0,FT
75419.0,FT
,FT
59488.0,PT
77349.0,FT
71291.0,FT
,FT
65467.0,FT
,FT
,FT
,FT
,FT
67313.0,FT
,FT
,FT
,FT
74383.0,FT
76147.0,FT
,FT
66819.0,PT
61946.0,FT
75570.0,FT
,FT
,FT
76634.0,FT
77492.0,FT
,FT
74717.0,FT
68969.0,PT
,FT
,FT
67086.0,FT
72955.0,FT
,FT
75210.0,FT
,FT
75325.0,FT
70973.0,FT
,FT
67010.0,FT
71406.0,FT
76298.0,FT
77866.0,FT
74455.0,FT
,FT
70468.0,FT
,FT
,FT
81761.0,PT
66637.0,PT
68427.0,FT
,FT
70714.0,FT
70792.0,FT
76339.0,FT
64519.0,FT
72171.0,PT
71482.0,PT
76349.0,FT
,FT
70395.0,FT
,FT
,FT
,FT
66101.0,FT
75154.0,FT
72873.0,FT
75968.0,FT
76291.0,FT
68687.0,FT
68791.0,FT
,FT
,FT
,FT
,FT
,FT
67048.0,FT
75367.0,FT
,FT
72864.0,PT
,FT
,FT
77484.0,FT
,FT
,FT
,FT
75996.0,FT
79001.0,FT
70339.0,FT
,FT
64875.0,FT
68678.0,FT
70603.0,FT
,FT
75976.0,FT
,FT
,FT
,FT
,FT
68794.0,PT
66578.0,FT
,FT
69477.0,FT
,FT
64250.0,FT
69736.0,FT
,FT
75757.0,FT
,FT
,FT
,FT
74046.0,FT
,FT
,FT
68671.0,FT
,FT
68768.0,FT
69935.0,FT
,FT
77013.0,FT
,FT
,FT
,FT
75319.0,FT
,FT
64803.0,FT
,FT
67982.0,FT
,FT
70752.0,FT
66385.0,FT
75991.0,FT
,FT
,FT
66414.0,FT
69907.0,FT
76706.0,FT
64550.0,FT
71947.0,FT
69745.0,FT
68465.0,FT
,FT
65086.0,FT
72850.0,FT
72750.0,FT
76966.0,FT
71123.0,FT
,FT
,FT
77002.0,FT
,FT
,FT
69584.0,FT
,FT
68938.0,FT
,FT
70862.0,FT
,FT
,FT
,FT
69853.0,FT
64395.0,FT
,FT
66166.0,FT
64806.0,FT
,FT
66147.0,FT
66154.0,FT
74208.0,PT
68687.0,FT
,FT
76859.0,FT
,FT
,FT
66065.0,FT
,FT
,FT
,FT
64558.0,FT
75541.0,FT
64872.0,FT
66065.0,FT
75844.0,FT
67262.0,PT
66005.0,FT
69998.0,FT
,FT
,FT
69877.0,FT
70559.0,FT
65963.0,PT
79908.0,FT
75438.0,PT
80724.0,FT
74714.0,FT
,FT
65932.0,FT
69520.0,FT
74209.0,FT
,FT
73561.0,FT
65534.0,FT
73211.0,FT
,FT
,FT
,FT
,FT
76589.0,FT
76776.0,FT
76139.0,FT
,FT
,FT
66222.0,PT
,FT
,FT
71001.0,FT
70317.0,FT
69661.0,FT
75178.0,FT
,FT
,FT
74912.0,FT
70758.0,FT
65701.0,FT
,FT
69514.0,PT
69183.0,FT
,FT
73985.0,FT
,FT
,FT
67139.0,FT
74512.0,FT
,FT
,FT
,FT
74414.0,FT
,FT
,FT
76102.0,FT
,FT
,FT
66552.0,FT
,FT
73406.0,FT
73858.0,FT
,FT
68826.0,FT
70919.0,FT
,FT
74106.0,FT
,FT
,FT
65622.0,FT
,FT
,FT
71204.0,FT
,FT
65615.0,FT
,FT
74334.0,FT
66007.0,FT
74370.0,FT
67747.0,FT
71079.0,PT
,FT
,FT
69608.0,FT
74556.0,FT
69195.0,FT
71846.0,FT
,FT
75965.0,FT
,FT
,FT
69266.0,FT
,FT
63640.0,FT
,FT
68094.0,FT
66799.0,FT
73132.0,FT
70950.0,FT
73458.0,FT
,FT
67737.0,FT
70661.0,FT
73620.0,FT
66955.0,FT
,FT
70489.0,FT
,FT
,FT
68767.0,FT
,FT
74163.0,FT
,FT
74632.0,FT
74097.0,FT
,FT
,FT
73908.0,PT
,FT
68387.0,FT
69527.0,FT
,FT
,FT
65148.0,FT
70652.0,FT
69278.0,FT
68849.0,FT
71150.0,FT
,FT
66556.0,FT
,FT
,FT
,FT
,FT
,FT
,FT
,FT
78970.0,FT
62995.0,FT
,FT
65051.0,FT
68266.0,FT
66545.0,FT
68383.0,FT
,FT
74888.0,FT
63167.0,FT
74141.0,FT
,FT
65069.0,FT
,FT
77342.0,PT
68533.0,FT
,FT
,FT
,FT
65615.0,FT
67145.0,FT
,FT
68804.0,FT
67302.0,FT
64876.0,FT
,FT
75409.0,FT
,FT
,FT
65984.0,FT
,FT
65042.0,FT
75591.0,FT
,FT
,FT
,FT
,FT
79515.0,FT
66161.0,FT
74107.0,FT
62973.0,FT
73672.0,FT
,FT
64769.0,FT
,FT
,FT
56833.0,PT
,FT
64758.0,FT
,FT
63148.0,FT
75406.0,FT
73622.0,FT
,FT
73763.0,PT
71703.0,FT
,FT
,FT
63012.0,FT
71692.0,FT
,FT
75413.0,FT
66652.0,PT
,FT
76482.0,FT
,FT
73467.0,FT
74354.0,FT
67028.0,FT
67298.0,FT
62875.0,FT
,FT
,FT
73208.0,FT
68254.0,FT
,FT
69300.0,FT
,FT
69768.0,FT
64759.0,FT
,FT
74456.0,FT
69565.0,PT
71915.0,FT
,FT
67165.0,FT
,FT
,FT
,FT
68389.0,FT
66614.0,FT
74352.0,FT
69958.0,FT
,FT
,FT
70109.0,FT
,FT
75127.0,FT
75128.0,FT
63066.0,FT
68259.0,FT
,FT
,FT
65441.0,PT
62471.0,FT
65084.0,FT
67528.0,FT
64253.0,FT
66938.0,FT
,FT
67957.0,FT
,FT
67476.0,FT
,FT
,FT
64227.0,FT
65056.0,PT
,FT
,FT
68963.0,FT
,FT
69550.0,FT
,FT
,FT
67168.0,PT
68173.0,FT
,FT
,FT
66806.0,FT
64097.0,FT
,FT
,FT
68980.0,FT
,FT
,FT
64042.0,FT
,FT
73349.0,FT
65632.0,FT
65637.0,FT
67585.0,PT
73629.0,FT
71143.0,FT
,FT
66502.0,PT
,FT
72364.0,FT
66934.0,FT
66629.0,FT
,FT
78553.0,PT
65887.0,FT
,FT
77952.0,PT
,FT
73772.0,FT
,FT
68044.0,PT
72731.0,FT
67115.0,FT
67670.0,FT
,FT
,FT
,FT
,FT
62204.0,FT
,FT
,FT
,FT
67955.0,FT
,FT
61847.0,FT
68892.0,PT
65159.0,FT
72625.0,PT
,FT
,FT
67045.0,FT
63699.0,FT
63901.0,FT
,FT
,FT
74248.0,FT
73583.0,FT
,FT
,FT
67532.0,FT
,FT
78215.0,FT
73351.0,PT
66958.0,PT
,FT
,FT
,FT
,FT
71938.0,FT
74180.0,FT
59726.0,FT
72538.0,FT
64536.0,FT
,FT
,FT
,FT
76784.0,PT
67241.0,FT
,FT
,FT
66831.0,FT
,FT
67648.0,FT
,FT
72301.0,FT
,FT
,FT
72520.0,FT
71267.0,FT
74154.0,FT
66830.0,FT
,FT
,FT
77698.0,FT
60982.0,FT
70658.0,FT
,FT
77538.0,FT
,FT
62484.0,FT
66791.0,FT
73821.0,FT
68523.0,PT
66633.0,FT
66956.0,PT
71288.0,FT
68373.0,FT
,FT
,FT
,FT
73086.0,FT
,FT
75192.0,PT
66947.0,FT
,FT
,FT
,FT
,FT
63176.0,FT
75780.0,FT
,FT
73034.0,FT
72085.0,FT
73920.0,FT
64901.0,FT
,FT
,FT
,FT
,FT
71184.0,FT
61390.0,PT
66152.0,PT
,FT
72311.0,FT
,FT
72239.0,FT
,FT
68650.0,FT
62223.0,FT
66479.0,FT
61690.0,FT
66553.0,FT
67208.0,PT
,FT
73798.0,FT
,FT
,FT
,FT
71228.0,FT
,FT
,FT
66679.0,FT
67337.0,FT
62957.0,FT
72297.0,FT
74904.0,FT
66088.0,FT
,FT
71740.0,FT
,FT
73767.0,FT
69589.0,PT
72095.0,FT
63566.0,FT
,FT
,FT
71628.0,FT
,FT
65762.0,FT
66218.0,PT
61418.0,FT
68378.0,PT
71769.0,FT
72070.0,FT
68808.0,FT
60879.0,FT
66920.0,FT
,FT
70074.0,FT
71652.0,FT
,FT
62743.0,FT
,FT
,FT
,FT
62725.0,FT
62940.0,FT
77274.0,FT
63937.0,FT
62561.0,FT
60898.0,FT
,FT
62955.0,PT
73430.0,FT
73444.0,FT
65039.0,PT
,FT
73970.0,FT
76873.0,FT
,FT
70172.0,FT
66388.0,FT
73288.0,FT
71443.0,FT
66122.0,FT
,FT
,FT
60726.0,FT
,FT
,FT
,FT
71554.0,FT
71644.0,FT
,FT
62550.0,FT
,FT
60681.0,FT
62825.0,FT
69481.0,PT
,FT
64162.0,PT
,FT
58261.0,PT
,FT
68038.0,FT
67630.0,FT
66070.0,FT
,FT
,FT
62425.0,FT
,FT
76973.0,FT
70312.0,FT
68210.0,FT
76154.0,FT
66159.0,FT
,FT
,FT
,FT
66334.0,FT
72999.0,FT
,FT
,FT
,FT
,FT
,FT
,FT
60662.0,FT
64477.0,FT
71335.0,FT
65079.0,FT
,FT
74090.0,FT
,FT
62352.0,FT
,FT
,FT
,FT
76731.0,FT
,FT
,FT
,FT
65490.0,FT
,FT
68952.0,PT
63795.0,FT
,FT
62148.0,FT
63024.0,FT
,FT
,FT
,FT
,FT
,FT
,FT
,FT
70753.0,FT
63917.0,FT
61537.0,PT
65948.0,FT
61597.0,FT
67134.0,FT
66561.0,PT
60591.0,FT
,FT
,FT
,FT
70269.0,FT
62312.0,FT
,FT
,FT
,FT
64270.0,FT
64942.0,FT
,FT
,FT
,FT
,FT
72634.0,FT
63408.0,FT
71074.0,FT
,FT
61874.0,FT
71001.0,FT
,FT
,FT
,FT
63345.0,FT
,FT
,FT
65649.0,FT
,FT
,FT
73144.0,FT
,FT
70902.0,FT
76278.0,FT
62166.0,FT
,FT
70565.0,FT
62959.0,FT
,FT
,FT
,FT
,FT
59946.0,FT
65274.0,FT
66934.0,FT
,FT
70631.0,FT
76162.0,FT
,FT
68657.0,FT
59852.0,FT
63613.0,FT
,FT
,FT
,FT
65563.0,FT
59860.0,FT
65372.0,FT
,FT
68176.0,FT
61571.0,FT
63358.0,FT
66833.0,FT
71686.0,FT
64379.0,FT
,FT
61527.0,FT
,FT
74246.0,FT
,FT
,FT
70758.0,FT
68109.0,FT
71806.0,FT
60135.0,FT
,FT
63301.0,FT
,FT
75971.0,FT
69981.0,FT
61440.0,FT
64695.0,FT
67447.0,FT
72041.0,FT
64259.0,FT
,FT
,FT
70454.0,FT
64671.0,FT
63647.0,FT
59685.0,FT
66514.0,FT
,FT
,FT
,FT
70294.0,FT
,FT
63373.0,FT
,FT
,FT
70874.0,PT
,FT
62932.0,FT
59584.0,FT
66931.0,FT
,FT
,FT
69463.0,FT
58113.0,FT
66453.0,FT
,FT
,FT
,FT
,FT
,FT
61700.0,FT
,FT
69019.0,FT
75427.0,PT
75538.0,FT
71816.0,FT
69587.0,FT
66913.0,FT
69901.0,FT
68029.0,FT
58949.0,FT
,FT
,FT
64400.0,FT
,FT
61064.0,FT
,FT
,FT
64359.0,FT
,FT
72923.0,FT
,FT
,FT
62638.0,FT
71644.0,FT
,FT
,FT
69707.0,FT
,FT
,PT
67297.0,FT
70045.0,FT
69724.0,FT
,FT
,FT
64665.0,FT
61006.0,FT
69070.0,FT
,FT
,FT
,FT
64555.0,FT
,FT
75126.0,PT
63602.0,PT
,FT
,FT
69731.0,FT
69793.0,PT
,FT
58486.0,FT
,FT
73467.0,FT
,FT
59674.0,FT
65971.0,FT
,FT
,FT
,FT
,FT
62845.0,FT
59931.0,FT
58720.0,FT
,FT
,FT
69790.0,FT
62456.0,FT
,FT
,FT
,FT
64262.0,FT
,FT
69438.0,FT
,FT
60551.0,FT
69515.0,PT
71310.0,FT
,FT
,FT
,FT
59137.0,FT
74976.0,FT
61009.0,FT
70123.0,PT
,FT
58778.0,FT
69542.0,FT
64435.0,FT
,FT
67588.0,PT
69503.0,FT
61459.0,FT
,FT
63981.0,FT
63412.0,FT
72269.0,PT
64737.0,FT
69414.0,PT
,FT
66082.0,FT
64231.0,PT
,FT
,FT
,FT
65610.0,FT
62315.0,FT
,FT
,FT
65761.0,FT
63364.0,FT
,FT
,FT
66507.0,PT
,FT
64179.0,FT
64253.0,FT
60251.0,FT
72834.0,FT
64406.0,FT
70946.0,FT
69442.0,FT
74615.0,FT
66553.0,FT
61927.0,FT
69137.0,FT
,FT
,FT
,FT
65297.0,PT
70957.0,FT
,FT
,PT
67048.0,FT
,FT
63541.0,FT
58537.0,PT
68977.0,FT
,FT
69649.0,FT
60862.0,FT
68996.0,FT
,PT
,FT
64531.0,FT
,FT
59719.0,FT
68441.0,FT
57001.0,FT
,FT
66121.0,FT
68337.0,FT
58210.0,FT
61460.0,PT
58383.0,FT
,FT
67386.0,FT
64917.0,FT
64933.0,FT
63186.0,FT
,FT
,FT
,FT
,FT
58201.0,FT
57720.0,FT
63765.0,FT
,FT
67427.0,FT
,FT
58112.0,FT
,FT
,FT
,FT
60916.0,PT
,FT
63834.0,FT
63883.0,FT
,FT
,FT
,FT
59742.0,FT
70374.0,FT
67950.0,FT
70464.0,FT
,FT
,FT
62946.0,FT
67302.0,FT
,FT
,FT
60108.0,FT
64460.0,FT
,FT
,FT
61443.0,FT
,FT
70414.0,FT
,FT
62359.0,FT
67486.0,FT
59624.0,FT
55537.0,FT
65746.0,FT
62985.0,FT
63435.0,FT
60783.0,FT
70125.0,FT
,FT
60470.0,FT
61026.0,FT
70772.0,FT
,FT
66392.0,FT
73895.0,PT
65080.0,FT
59681.0,FT
,FT
67435.0,FT
63320.0,FT
,FT
,FT
61993.0,PT
,FT
,FT
,FT
,FT
59417.0,FT
,FT
57954.0,FT
,FT
,FT
59357.0,FT
,FT
,FT
61935.0,PT
,FT
60904.0,FT
73157.0,FT
,FT
,FT
,FT
67430.0,FT
,FT
,FT
,FT
69389.0,FT
,FT
,FT
63823.0,PT
,FT
62833.0,FT
,PT
59500.0,FT
69095.0,FT
,FT
62605.0,PT
68006.0,FT
62544.0,FT
59485.0,FT
,FT
57660.0,FT
59109.0,FT
58077.0,FT
61779.0,FT
63581.0,FT
63298.0,PT
59004.0,FT
72595.0,FT
63151.0,FT
64272.0,FT
,FT
,FT
,FT
67601.0,FT
67097.0,FT
,FT
62300.0,FT
62791.0,FT
73261.0,FT
62724.0,FT
66108.0,FT
,FT
63245.0,FT
58890.0,FT
,FT
72395.0,FT
56231.0,FT
,FT
56949.0,FT
64261.0,FT
60103.0,FT
72437.0,FT
,FT
61106.0,PT
57955.0,FT
63615.0,FT
62690.0,FT
61407.0,PT
58792.0,PT
64824.0,FT
,FT
,FT
,FT
,FT
63898.0,FT
68996.0,PT
67690.0,FT
57171.0,FT
,FT
56611.0,FT
62530.0,FT
,FT
,FT
67804.0,FT
62006.0,FT
,FT
,FT
65730.0,FT
,FT
,FT
51395.0,FT
,FT
66742.0,FT
,FT
,FT
,FT
69029.0,FT
70813.0,FT
72907.0,FT
,FT
61145.0,PT
,FT
58146.0,FT
,FT
63797.0,FT
69190.0,PT
60441.0,FT
61392.0,FT
63350.0,FT
,FT
56968.0,FT
,FT
64646.0,FT
,FT
58555.0,FT
,FT
60930.0,FT
67402.0,PT
59148.0,FT
58454.0,FT
,FT
55818.0,PT
63856.0,PT
63866.0,FT
,FT
62020.0,FT
61877.0,FT
,FT
62561.0,FT
55303.0,PT
,FT
56255.0,FT
60505.0,FT
67959.0,PT
69067.0,FT
61842.0,FT
61602.0,FT
,FT
,FT
,FT
,FT
,FT
68658.0,FT
,FT
67193.0,FT
,FT
,FT
59399.0,FT
72517.0,PT
67837.0,PT
,FT
,FT
62684.0,PT
69360.0,FT
,FT
67049.0,PT
56196.0,FT
62005.0,FT
,FT
63297.0,FT
62945.0,FT
56429.0,FT
68752.0,FT
,FT
,FT
,FT
71542.0,FT
60541.0,FT
,FT
60528.0,PT
,FT
61072.0,FT
,FT
55846.0,FT
67051.0,PT
62556.0,FT
66086.0,FT
68703.0,FT
,FT
,FT
,FT
,FT
61620.0,FT
,FT
,FT
66974.0,FT
,FT
72184.0,PT
69833.0,FT
59990.0,FT
57050.0,FT
62270.0,FT
60764.0,FT
67044.0,FT
59115.0,FT
57940.0,FT
54808.0,FT
59552.0,FT
,FT
,FT
,FT
,FT
,FT
59989.0,FT
65883.0,FT
62414.0,FT
,FT
,FT
64251.0,PT
,FT
,FT
63722.0,FT
,FT
60188.0,FT
61526.0,FT
60390.0,PT
,FT
65150.0,FT
61388.0,FT
66330.0,FT
61084.0,FT
,FT
68330.0,FT
58365.0,FT
,FT
55972.0,FT
,FT
71683.0,FT
60953.0,FT
61631.0,PT
58039.0,FT
57783.0,FT
64942.0,FT
55884.0,FT
68325.0,FT
,FT
,FT
,FT
59279.0,FT
65073.0,FT
,FT
66597.0,FT
60869.0,FT
62840.0,PT
59213.0,FT
61298.0,FT
,FT
,FT
,FT
60842.0,PT
56693.0,FT
66359.0,PT
,FT
60860.0,FT
56034.0,PT
57617.0,FT
63830.0,FT
,FT
,FT
62045.0,FT
66337.0,FT
,FT
,FT
61047.0,FT
61415.0,FT
,FT
62788.0,FT
,FT
58780.0,PT
,FT
67945.0,FT
63940.0,FT
62148.0,FT
,FT
54110.0,FT
61059.0,FT
60540.0,FT
64139.0,FT
,FT
,FT
,FT
56779.0,FT
,FT
,FT
62011.0,FT
61227.0,PT
,FT
62355.0,FT
65521.0,FT
63687.0,FT
58975.0,FT
65162.0,FT
59163.0,FT
,FT
62896.0,FT
67463.0,FT
,FT
57792.0,FT
60338.0,FT
61857.0,FT
,FT
,FT
,FT
,FT
,FT
,FT
,FT
65314.0,FT
,FT
60783.0,FT
,FT
56600.0,FT
,FT
,FT
,FT
58756.0,PT
64186.0,FT
,FT
60088.0,FT
61488.0,FT
55121.0,FT
63690.0,FT
,FT
65370.0,FT
,FT
60625.0,FT
,FT
60110.0,FT
59429.0,FT
,FT
60746.0,FT
66261.0,FT
,FT
,PT
,FT
61790.0,FT
62421.0,FT
69956.0,FT
60395.0,FT
,FT
,FT
63997.0,FT
53827.0,FT
,FT
53409.0,FT
67119.0,FT
65427.0,FT
59567.0,FT
,FT
,FT
59623.0,FT
56265.0,FT
56939.0,FT
,FT
,FT
56527.0,FT
59291.0,FT
,FT
70528.0,FT
,FT
65473.0,FT
,FT
,FT
,FT
63668.0,PT
53118.0,FT
56486.0,FT
54645.0,FT
,FT
66331.0,PT
58565.0,FT
61333.0,FT
,PT
,FT
56228.0,FT
58750.0,FT
,FT
,FT
,FT
,FT
62775.0,FT
,FT
49505.0,FT
65257.0,FT
,FT
,FT
,FT
64045.0,PT
,FT
56933.0,PT
52691.0,PT
62887.0,FT
54500.0,FT
59416.0,FT
61914.0,FT
66133.0,FT
61045.0,FT
57813.0,FT
66648.0,PT
,FT
68423.0,FT
56287.0,FT
,FT
61281.0,FT
,FT
64914.0,FT
60428.0,FT
58360.0,FT
61050.0,FT
64025.0,FT
,FT
,FT
65071.0,FT
,FT
56127.0,FT
57791.0,FT
,FT
,FT
54432.0,PT
60824.0,FT
65320.0,PT
,FT
,FT
,FT
63894.0,FT
,FT
,FT
55761.0,FT
58454.0,PT
67986.0,PT
57507.0,FT
51508.0,FT
50407.0,PT
59128.0,FT
,FT
66330.0,FT
59491.0,FT
58420.0,FT
,FT
65857.0,FT
59710.0,FT
,FT
61906.0,FT
,FT
55339.0,FT
55627.0,FT
66089.0,FT
57632.0,FT
,FT
56145.0,FT
,FT
62460.0,FT
59140.0,FT
68573.0,FT
57563.0,FT
54159.0,FT
64508.0,FT
64460.0,FT
,FT
68090.0,PT
58798.0,FT
57805.0,FT
,FT
58733.0,FT
,FT
60326.0,FT
,FT
55090.0,FT
,FT
64434.0,PT
,FT
61438.0,FT
,FT
68044.0,PT
,FT
59681.0,FT
63485.0,PT
64442.0,FT
,FT
61009.0,FT
54037.0,FT
63373.0,FT
,FT
55585.0,FT
,FT
64356.0,FT
,FT
66083.0,FT
59497.0,FT
,FT
54933.0,FT
53745.0,FT
,FT
60967.0,FT
60389.0,FT
64950.0,FT
,FT
62448.0,FT
53834.0,FT
59518.0,FT
65651.0,FT
,FT
,FT
,FT
58361.0,PT
53935.0,FT
,FT
,FT
,FT
,FT
64714.0,FT
